endTime,artistName,trackName,msPlayed
2022-05-31 03:41,Engelbert Humperdinck,Nature Boy,165693
2022-05-31 03:44,Engelbert Humperdinck,To The Ends Of The Earth,150333
2022-05-31 03:47,Engelbert Humperdinck,Can't Take My Eyes Off You,510
2022-05-31 03:47,Engelbert Humperdinck,The Way It Used To Be,169890
2022-05-31 03:50,Engelbert Humperdinck,From Here To Eternity,231800
2022-05-31 03:54,Engelbert Humperdinck,Spanish Eyes,197840
2022-05-31 03:57,Engelbert Humperdinck,Quando Quando Quando,1850
2022-05-31 03:57,Engelbert Humperdinck,A Man And A Woman,169980
2022-05-31 03:58,Engelbert Humperdinck,"Up, Up And Away",57910
2022-05-31 03:59,Engelbert Humperdinck,Wonderland By Night,109220
2022-05-31 04:01,Engelbert Humperdinck,What A Wonderful World,115160
2022-05-31 04:03,Engelbert Humperdinck,Call On Me,112480
2022-05-31 04:06,Engelbert Humperdinck,The Shadow Of Your Smile,10240
2022-05-31 04:06,Engelbert Humperdinck,The Last Waltz,27850
2022-05-31 04:06,Engelbert Humperdinck,By The Time I Get To Phoenix,156160
2022-05-31 04:07,Engelbert Humperdinck,The Way It Just To Be,7830
2022-05-31 04:10,Engelbert Humperdinck,The Shadow Of Your Smile,204460
2022-05-31 04:10,Engelbert Humperdinck,Walk Hand In Hand,1160
2022-05-31 04:10,Engelbert Humperdinck,If It Comes To That,3460
2022-05-31 04:10,Engelbert Humperdinck,Dance With Me,13390
2022-05-31 04:10,Engelbert Humperdinck,Two Different Worlds,9150
2022-05-31 04:11,Engelbert Humperdinck,A Place In The Sun,60900
2022-05-31 04:12,Engelbert Humperdinck,Long Gone,4490
2022-05-31 04:14,Engelbert Humperdinck,All This World And The Seven Seas,175190
2022-05-31 04:14,Engelbert Humperdinck,Miss Elaine E.S. Jones,480
2022-05-31 04:15,Engelbert Humperdinck,Everybody Knows (We're Through),1540
2022-05-31 04:17,Engelbert Humperdinck,Nature Boy,141320
2022-05-31 15:35,Engelbert Humperdinck,Spanish Eyes,51285
2022-05-31 15:35,Engelbert Humperdinck,A Man And A Woman,28842
2022-05-31 15:36,Engelbert Humperdinck,The Shadow Of Your Smile,70848
2022-05-31 15:44,Engelbert Humperdinck,The Shadow Of Your Smile,6339
2022-05-31 15:44,Engelbert Humperdinck,Miss Elaine E.S. Jones,1718
2022-05-31 15:47,Platina Jazz,Tank!,24008
2022-05-31 15:47,Engelbert Humperdinck,All This World And The Seven Seas,173186
2022-05-31 15:49,Engelbert Humperdinck,Quando Quando Quando,94822
2022-05-31 18:11,STRFKR,Rawnald Gregory Erickson the Second,37354
2022-05-31 20:42,STRFKR,Rawnald Gregory Erickson the Second,4400
2022-05-31 20:45,Engelbert Humperdinck,All This World And The Seven Seas,173186
2022-05-31 20:48,Engelbert Humperdinck,Walk Hand In Hand,180706
2022-05-31 20:49,Sarah Kang,Summer Is for Falling in Love,102726
2022-05-31 20:50,Engelbert Humperdinck,The Way It Used To Be,18230
2022-05-31 21:42,Engelbert Humperdinck,The Way It Used To Be,25959
2022-05-31 21:49,Engelbert Humperdinck,All This World And The Seven Seas,403562
2022-06-01 05:40,Megadeth,Tornado Of Souls - 2004 Remix,65450
2022-06-01 05:46,IRONBUNNY,Hate A Fate,21781
2022-06-01 05:46,John Petrucci,Out Of The Blue,318506
2022-06-01 16:17,Celeina Ann,All I Need,870
2022-06-01 16:17,Gen Okuda,L'ultima canzone rimasta,0
2022-06-01 16:17,Soilwork,The Nothingness and the Devil,0
2022-06-01 16:17,Naked Eyes,Always Something There to Remind Me - 2018 Remaster,0
2022-06-01 16:17,BAND-MAID,Turn me on,0
2022-06-01 16:17,Anri,DRIVING MY LOVE,0
2022-06-01 16:17,eill,with U,0
2022-06-01 16:17,Gen Okuda,Cuore profondo,0
2022-06-01 16:17,Harmful Logic,100PERCENTFEELINGS,0
2022-06-01 16:17,Guthrie Govan,Hollywood Woman,950
2022-06-01 16:17,Mattias IA Eklundh,Minor Swing,1090
2022-06-01 16:17,Mattias IA Eklundh,Minor Swing,1570
2022-06-01 16:17,Rayklin,Growing Apart,9300
2022-06-01 16:17,PARKGOLF,Lumos Maxima,0
2022-06-01 16:17,TOKYOPILL,SpeedStar,1170
2022-06-01 16:17,Michael Jackson,Girlfriend,870
2022-06-01 16:21,Naked Eyes,Always Something There to Remind Me - 2018 Remaster,219373
2022-06-01 16:22,TOKYOPILL,SpeedStar,85500
2022-06-01 16:25,神前 暁,JUNO is in love,150800
2022-06-01 16:27,Shady Cicada,Recall,103500
2022-06-01 16:31,Sugar&Co.,FM17314 Sugar Radio,9760
2022-06-01 16:31,LiSA,crossing field,248946
2022-06-01 16:31,Pouya,Aftershock,240
2022-06-01 16:31,Gen Okuda,Memoria,1780
2022-06-01 16:31,Ben Briggs,"Studiopolis Zone (from ""Sonic Mania"")",720
2022-06-01 16:33,Garoad,Your Love Is a Drug (Insaneintherain Arrange) [Bonus Track],0
2022-06-01 16:33,Pouya,Aftershock,1990
2022-06-01 16:33,cignature,Nun Nu Nan Na,480
2022-06-01 16:33,cignature,Nun Nu Nan Na,2570
2022-06-01 16:33,Soilwork,This Momentary Bliss,1010
2022-06-01 16:33,Ben Briggs,"Studiopolis Zone (from ""Sonic Mania"")",141040
2022-06-01 16:38,Garoad,Your Love Is a Drug (Insaneintherain Arrange) [Bonus Track],273300
2022-06-01 16:38,Polyphia,Champagne,1480
2022-06-01 16:38,Osvaldorio,Lotus,1190
2022-06-01 16:38,Lizz Robinett,"Love Like You (From ""Steven Universe"")",50
2022-06-01 16:38,Witchouse 40k,Egodeath,7460
2022-06-01 16:40,Golden Boy,Breakbeat Gangsta,76890
2022-06-01 16:40,Pierce The Veil,Besitos,0
2022-06-01 16:40,lvusm,Meow,1130
2022-06-01 16:40,Wolfgang Amadeus Mozart,"Sonata for 2 Pianos in D Major, K. 448/375a: I. Allegro con spirito",0
2022-06-01 16:40,Wolfgang Amadeus Mozart,"Sonata for 2 Pianos in D Major, K. 448/375a: I. Allegro con spirito",1930
2022-06-01 16:41,Rousseau,La Campanella,61990
2022-06-01 17:19,Rousseau,La Campanella,224897
2022-06-01 17:22,Nedaj,Alone,151522
2022-06-01 17:29,Moray Pringle,Stabs,195295
2022-06-01 17:36,HAARPER,Bungee Gum,860
2022-06-01 17:36,Anri,悲しみがとまらない I CAN'T STOP THE LONELINESS,0
2022-06-01 17:36,Gen Okuda,Voce gentile,0
2022-06-01 17:36,SAGEISKAMI,"Act. 3 (No matter where you go, everyone's connected)",0
2022-06-01 17:36,Dream Theater,"Metropolis - Part I: ""The Miracle and the Sleeper""",425784
2022-06-01 17:36,oDDling,Anomaly,540
2022-06-01 17:36,oDDling,Anomaly,1030
2022-06-01 17:36,J-Music Ensemble,The Days When My Mother Was There,0
2022-06-01 17:36,Gen Okuda,Festa sessione,0
2022-06-01 17:36,TesseracT,Beneath My Skin / Mirror Image,820
2022-06-01 17:36,梶浦 由記,swordland,0
2022-06-01 17:36,I Am Abomination,Heir to the Throne,0
2022-06-01 17:36,ぷにぷに電機,Toumeiningen on The Beach,1620
2022-06-01 17:36,Igorrr,Pallbearer,0
2022-06-01 17:36,Leo Sayer,You Make Me Feel Like Dancing - Remastered,0
2022-06-01 17:36,Halford,Till the Day I Die,0
2022-06-01 17:36,DM DOKURO,Servants of the Scourge,890
2022-06-01 17:36,Deko,Ethereal Sakura,420
2022-06-01 17:38,Jan Cyrka,Carefree Summer,99036
2022-06-01 17:39,Brenton Kossak,Pick of the Litter,0
2022-06-01 17:39,Jeff Loomis,Tragedy and Harmony,1090
2022-06-01 17:39,Gen Okuda,Parlare,0
2022-06-01 17:39,Windows 96,Caligula,0
2022-06-01 17:39,Jan Cyrka,Belleville Swing,900
2022-06-01 17:39,Engelbert Humperdinck,Walk Hand In Hand,2470
2022-06-01 17:39,Garoad,Shine Spark (Instrumental Version) [Bonus Track],0
2022-06-01 17:39,Shitmat,Front 2 Da Back,770
2022-06-01 17:39,Shu-de,"Sygyt, Khoomei, Kargyraa (Styles of Throat-Singing)",860
2022-06-01 17:39,KIRINJI,「あの娘は誰?」とか言わせたい,800
2022-06-01 17:39,Garoad,Base of the Titans (Sage Remix) [Bonus Track],0
2022-06-01 17:39,Steve Vai,Candle Power,89233
2022-06-01 17:40,Windows 96,Caligula,0
2022-06-01 17:40,Masayoshi Takanaka,WE'RE ALL ALONE,0
2022-06-01 17:46,Masayoshi Takanaka,WE'RE ALL ALONE,343720
2022-06-01 17:48,AOA,Come See Me,139180
2022-06-01 17:48,S. Kiyotaka & Omega Tribe,ふたりの夏物語 NEVER ENDING SUMMER,3850
2022-06-01 17:48,S. Kiyotaka & Omega Tribe,Futari No Natsu Monogatari Never Ending Summer,16900
2022-06-01 17:50,S. Kiyotaka & Omega Tribe,Dear Breeze,93150
2022-06-01 17:51,S. Kiyotaka & Omega Tribe,ふたりの夏物語 NEVER ENDING SUMMER,44050
2022-06-01 17:54,S. Kiyotaka & Omega Tribe,Ai No Shinkiro,204977
2022-06-01 17:58,S. Kiyotaka & Omega Tribe,Twilight Bay City,240322
2022-06-01 17:59,S. Kiyotaka & Omega Tribe,サイレンスがいっぱい,40240
2022-06-01 18:32,S. Kiyotaka & Omega Tribe,サイレンスがいっぱい,248909
2022-06-01 18:37,S. Kiyotaka & Omega Tribe,ガラスのPALM TREE,271600
2022-06-01 18:41,Kiyotaka Sugiyama,ROLLING MEMORIES,244680
2022-06-01 18:44,Kiyotaka Sugiyama,Misty Night Cruising,185110
2022-06-01 18:47,S. Kiyotaka & Omega Tribe,Transit In Summer,158900
2022-06-01 18:47,S. Kiyotaka & Omega Tribe,Route 134,6690
2022-06-01 18:47,S. Kiyotaka & Omega Tribe,Never Ending Summer III,4370
2022-06-01 18:47,S. Kiyotaka & Omega Tribe,霧のDOWN TOWN,17660
2022-06-01 18:47,S. Kiyotaka & Omega Tribe,Paddling To You,15860
2022-06-01 18:48,S. Kiyotaka & Omega Tribe,Never Ending Summer I,1600
2022-06-01 18:48,S. Kiyotaka & Omega Tribe,Sexy Halation,12610
2022-06-01 18:48,Kiyotaka Sugiyama,JOANNA,4130
2022-06-01 18:48,S. Kiyotaka & Omega Tribe,Toi Hitomi,1980
2022-06-01 18:48,S. Kiyotaka & Omega Tribe,"You're a Lady, I'm a Man",3140
2022-06-01 18:48,S. Kiyotaka & Omega Tribe,二度目のイヴ,12550
2022-06-01 18:48,S. Kiyotaka & Omega Tribe,最後のナイト・フライト,0
2022-06-01 18:50,S. Kiyotaka & Omega Tribe,Umikaze Tsushin (海風通信),4140
2022-06-01 18:50,S. Kiyotaka & Omega Tribe,Toi Hitomi,97950
2022-06-01 18:50,S. Kiyotaka & Omega Tribe,最後のナイト・フライト,5650
2022-06-01 18:50,S. Kiyotaka & Omega Tribe,Remember the Brightness,4510
2022-06-01 18:52,S. Kiyotaka & Omega Tribe,SILENT ROMANCE,148650
2022-06-01 18:52,S. Kiyotaka & Omega Tribe,Because,2270
2022-06-01 18:53,S. Kiyotaka & Omega Tribe,Trade Wind,0
2022-06-01 18:53,S. Kiyotaka & Omega Tribe,Because,31550
2022-06-01 18:55,Masayoshi Takanaka,WE'RE ALL ALONE,134230
2022-06-01 18:58,Masayoshi Takanaka,MAMBO JAMBO,187420
2022-06-01 18:59,Masayoshi Takanaka,SAMBA PATI,14760
2022-06-01 21:57,Masayoshi Takanaka,SAMBA PATI,326217
2022-06-01 22:02,Masayoshi Takanaka,BREEZIN',278500
2022-06-01 22:05,Masayoshi Takanaka,RAINBOW,210163
2022-06-01 22:09,Masayoshi Takanaka,THAT'S THE WAY OF THE WORLD,262130
2022-06-01 22:10,Masayoshi Takanaka,WE'RE ALL ALONE,41447
2022-06-01 22:11,Masayoshi Takanaka,BLUE CURACAO,84358
2022-06-02 01:51,S. Kiyotaka & Omega Tribe,サイレンスがいっぱい,2110
2022-06-02 01:51,Kiyotaka Sugiyama,Misty Night Cruising,2720
2022-06-02 01:51,S. Kiyotaka & Omega Tribe,Platonic Dancer,5950
2022-06-02 01:51,S. Kiyotaka & Omega Tribe,Paddling To You,5040
2022-06-02 01:52,Masayoshi Takanaka,MAMBO JAMBO,3690
2022-06-02 01:52,Masayoshi Takanaka,BREEZIN',1460
2022-06-02 01:52,Kiyotaka Sugiyama,FAREWELL CALL,9680
2022-06-02 02:55,Masayoshi Takanaka,SAMBA PATI,344600
2022-06-02 02:58,Masayoshi Takanaka,WE'RE ALL ALONE,155810
2022-06-02 03:03,Masayoshi Takanaka,RAINBOW,329210
2022-06-02 05:10,Masayoshi Takanaka,BLUE CURACAO,205590
2022-06-02 21:08,Masayoshi Takanaka,BLUE CURACAO,9860
2022-06-02 21:14,Masayoshi Takanaka,THAT'S THE WAY OF THE WORLD,374600
2022-06-02 21:19,Masayoshi Takanaka,JUST THE WAY YOU ARE,308733
2022-06-02 21:25,Zock,Blackbird,8636
2022-06-02 21:25,Masayoshi Takanaka,BRASILIAN SKIES,353013
2022-06-02 21:30,Masayoshi Takanaka,WE'RE ALL ALONE,272550
2022-06-02 21:34,Masayoshi Takanaka,STAR WARS SAMBA,225013
2022-06-02 21:41,Masayoshi Takanaka,BELEZA PULA,473013
2022-06-02 21:43,Brenton Kossak,Pick of the Litter,620
2022-06-02 21:43,keshi,good days,0
2022-06-02 21:43,Gen Okuda,L'ultima canzone rimasta,610
2022-06-02 21:43,BAND-MAID,FATE,0
2022-06-02 21:43,Harmful Logic,Tragic Angel,1130
2022-06-02 21:43,Their Dogs Were Astronauts,Contortionist,590
2022-06-02 21:43,Masayoshi Takanaka,DISCO “B”,90963
2022-06-02 21:43,Deko,Starwave,960
2022-06-02 21:43,Aiobahn,ここにいる - Stephen Walking Remix,1220
2022-06-02 21:43,PRISTIN,WEE WOO,720
2022-06-02 21:43,KIRINJI,killer tune kills me,1520
2022-06-02 21:43,ED.,I Like You But I Just Wanna Dance,1330
2022-06-02 21:43,Kathleen,Pure Imagination,1240
2022-06-02 21:43,Their Dogs Were Astronauts,In Motion,190
2022-06-02 21:43,Deko,Ethereal Sakura,0
2022-06-02 21:47,Aiobahn,ここにいる - Stephen Walking Remix,230476
2022-06-02 21:51,ED.,I Like You But I Just Wanna Dance,207018
2022-06-02 21:53,Lizz Robinett,"Lost in Thoughts All Alone (From ""Fire Emblem Fates"")",154285
2022-06-02 21:59,Masayoshi Takanaka,BREEZIN',350000
2022-06-02 22:04,Anri,GOOD-NIGHT FOR YOU,320640
2022-06-02 22:05,Burn The Ballroom,Whisper,680
2022-06-02 22:05,Buckethead,Soothsayer (Dedicated to Aunt Suzie),290
2022-06-02 22:05,BirraTheGunslinger,free,35910
2022-06-02 22:05,Jan Cyrka,Hell and High Water,940
2022-06-02 22:05,King Gnu,一途,510
2022-06-02 22:05,Angel Vivaldi,A Martian Winter,0
2022-06-02 22:05,M2U,Ayla,1680
2022-06-02 22:05,Interlunium,Level Up,850
2022-06-02 22:05,keshi,say something,2730
2022-06-02 22:31,Masayoshi Takanaka,BLUE CURACAO,63065
2022-06-02 22:34,☆Taku Takahashi,Old Edition,3575
2022-06-02 22:34,S. Kiyotaka & Omega Tribe,Dear Breeze,188011
2022-06-02 22:34,S. Kiyotaka & Omega Tribe,君のハートはマリンブルー,1950
2022-06-02 22:34,S. Kiyotaka & Omega Tribe,Saturday's Generation,36432
2022-06-02 22:34,Jason Becker,Fantasy Weaver,3366
2022-06-02 22:35,PPF,Life Is Beautiful (Deadly Premonition),25007
2022-06-02 22:35,Home,Resonance,1346
2022-06-02 22:35,Marty Friedman,Senbonzakura,1439
2022-06-02 22:35,Gen Okuda,Impulso,3157
2022-06-02 22:35,lvusm,Meow,11354
2022-06-02 22:35,Jadeci,NECROMANCER,1184
2022-06-02 22:36,TOKYOPILL,text me back,12863
2022-06-02 22:36,$uicideboy$,All Dogs Go to Heaven,1137
2022-06-02 22:36,Wabie,Love Me Tomorrow,60279
2022-06-02 22:39,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",1486
2022-06-02 22:39,Anri,悲しみがとまらない I CAN'T STOP THE LONELINESS,131332
2022-06-02 22:39,TOKYOPILL,God Isn't Real,5387
2022-06-02 22:39,Dream Theater,Pull Me Under,6548
2022-06-02 22:39,RichaadEB,Flowering Night,2739
2022-06-02 22:39,leon chang,frog summer,11888
2022-06-02 22:39,Sherif Mekawy,Aadi Geddan,4365
2022-06-02 22:40,A Flock Of Seagulls,I Ran (So Far Away),21617
2022-06-02 22:40,Foreign Gnomes,Groovy Gray,4551
2022-06-02 22:43,Kieron Lee,Raincoat (feat. Chloe Ho),177517
2022-06-03 00:19,S. Kiyotaka & Omega Tribe,Toi Hitomi,1114
2022-06-03 00:19,Gen Okuda,Requiem ballad,37510
2022-06-03 00:20,S. Kiyotaka & Omega Tribe,Paddling To You,5270
2022-06-03 00:20,S. Kiyotaka & Omega Tribe,"You're a Lady, I'm a Man",2507
2022-06-03 00:20,S. Kiyotaka & Omega Tribe,Ai No Shinkiro,3459
2022-06-03 00:24,S. Kiyotaka & Omega Tribe,Futari No Natsu Monogatari Never Ending Summer,238466
2022-06-03 00:25,Masayoshi Takanaka,BELEZA PULA,88468
2022-06-03 00:34,Masayoshi Takanaka,FUNKY HOLO HOLO BIRD,526094
2022-06-03 06:17,Masayoshi Takanaka,FUNKY HOLO HOLO BIRD,72960
2022-06-03 15:46,Masayoshi Takanaka,FUNKY HOLO HOLO BIRD,335328
2022-06-03 16:32,Stratovarius,Survive,145680
2022-06-03 20:38,KIRINJI,時間がない,920
2022-06-03 20:38,S. Kiyotaka & Omega Tribe,サイレンスがいっぱい,610
2022-06-03 20:38,Heatace,Genesis Explorer,1840
2022-06-03 20:38,iwamizu,You're Gonna Be Ok,1520
2022-06-03 20:38,Jan Cyrka,Heart of Mine,680
2022-06-03 20:42,Christian Kuria,Bitter Pill,239613
2022-06-03 20:44,Masayoshi Takanaka,BRASILIAN SKIES,145956
2022-06-03 21:40,Masayoshi Takanaka,BRASILIAN SKIES,200736
2022-06-03 21:41,Franz Schubert,"Ständchen, S. 560 (Trans. from Schwanengesang No. 4, D. 957)",18552
2022-06-03 21:45,Anri,LOST LOVE IN THE RAIN,255744
2022-06-03 21:48,Michael Jackson,It's the Falling in Love,216363
2022-06-03 21:49,渡辺 剛,Alice,3041
2022-06-03 21:49,Arkadiusz Reikowski,My Brother Rabbit: Dreams (Original Game Soundtrack),7592
2022-06-03 21:49,Goreshit,ligwiybd,1207
2022-06-03 21:49,Masayuki Suzuki,DADDY ! DADDY ! DO !,2043
2022-06-03 21:49,Sophia James,Sixty Years,24241
2022-06-03 21:49,Megadeth,Symphony Of Destruction,16253
2022-06-03 21:51,Garoad,Shine Spark (Instrumental Version) [Bonus Track],124435
2022-06-03 21:51,RADWIMPS,Hyperventilation,1880
2022-06-03 21:52,BLADEFEAR,Memory,19086
2022-06-03 21:52,Chevy,I Know a Place,1300
2022-06-03 21:52,PARKGOLF,xaradise,4783
2022-06-03 21:53,The 8-Bit Big Band,"Lonely Rolling Star (From ""Katamari Damacy')",58444
2022-06-04 00:18,The 8-Bit Big Band,"Lonely Rolling Star (From ""Katamari Damacy')",81293
2022-06-04 00:21,Engelbert Humperdinck,The Way It Used To Be,191053
2022-06-04 00:22,3d Blast,Beyond Nostalgia,45487
2022-06-04 00:27,oDDling,Vivid,6709
2022-06-04 00:27,Engelbert Humperdinck,All This World And The Seven Seas,341879
2022-06-04 00:29,Engelbert Humperdinck,Spanish Eyes,2136
2022-06-04 00:29,Engelbert Humperdinck,All This World And The Seven Seas,105557
2022-06-04 00:31,Engelbert Humperdinck,Quando Quando Quando,134420
2022-06-04 00:33,Engelbert Humperdinck,Wonderland By Night,77438
2022-06-04 00:34,Engelbert Humperdinck,Can't Take My Eyes Off You,2809
2022-06-04 00:34,Engelbert Humperdinck,From Here To Eternity,10774
2022-06-04 00:34,Engelbert Humperdinck,A Man And A Woman,72260
2022-06-04 00:34,Engelbert Humperdinck,A Man Without Love,13676
2022-06-04 00:37,Engelbert Humperdinck,By The Time I Get To Phoenix,165070
2022-06-04 00:42,Engelbert Humperdinck,The Shadow Of Your Smile,275644
2022-06-04 00:44,Engelbert Humperdinck,Quando Quando Quando,50619
2022-06-04 00:44,Engelbert Humperdinck,The Way It Used To Be,111479
2022-06-04 00:47,Engelbert Humperdinck,All This World And The Seven Seas,161645
2022-06-04 05:32,M2U,Ayla,182811
2022-06-04 05:33,Moray Pringle,Four Day Weekend,28719
2022-06-04 05:34,☆Taku Takahashi,Old Edition,1040
2022-06-04 05:34,Stratovarius,Survive,0
2022-06-04 05:34,AOA,Come See Me,58940
2022-06-04 05:37,Polyphia,Memory,217422
2022-06-04 05:40,Benjamin Frith,Nocturne No. 10 In E Minor,192400
2022-06-04 05:44,KIRINJI,非ゼロ和ゲーム,245853
2022-06-04 05:47,FM Skyline,Harlequin,176086
2022-06-04 05:54,KIRINJI,エイリアンズ - 2018 Remaster,364803
2022-06-04 05:57,Nedaj,Code,700
2022-06-04 05:57,DOLL$BOXX,Shout Down,195443
2022-06-04 05:57,Danny Baranowsky,Disco Descent,780
2022-06-04 05:57,eill,with U,0
2022-06-04 05:57,S. Kiyotaka & Omega Tribe,Transit In Summer,120
2022-06-04 05:57,I Am Abomination,Heir to the Throne,650
2022-06-04 05:57,iwamizu,You're Gonna Be Ok,730
2022-06-04 05:57,Steve Vai,Candle Power,0
2022-06-04 05:57,Steve Vai,Candle Power,1010
2022-06-04 06:01,S. Kiyotaka & Omega Tribe,Transit In Summer,258893
2022-06-04 06:02,DM DOKURO,"Reality Check Through The Skull (""MEGALOVANIA"" and ""Song That Might Play When You Fight Sans"" from ""Undertale"")",890
2022-06-04 06:02,Marty Friedman,U.S.A.,310
2022-06-04 06:02,坊ちゃん(CV.花江夏樹)&アリス(CV.真野あゆみ)&ロブ(CV.大塚芳忠)& ヴィオラ(CV.水瀬いのり)&カフ(CV.倉持若菜)&ザイン(CV.神谷浩史),Make a wish,0
2022-06-04 06:02,TOKYOPILL,Drainer's Down!,1010
2022-06-04 06:02,Them Crooked Vultures,Elephants,840
2022-06-04 06:02,keshi,drunk,830
2022-06-04 06:02,Garoad,Every Day Is Night (Familyjules Arrange) [Bonus Track],22606
2022-06-04 06:02,Robert John,Sad Eyes - Remastered 2002,880
2022-06-04 06:02,Red Velvet,Psycho,880
2022-06-04 06:02,Them Crooked Vultures,Warsaw or the First Breath You Take After You Give Up,930
2022-06-04 06:02,Joe Hisaishi,A Journey (A Dream of Flight),1150
2022-06-04 06:02,Wolfgang Amadeus Mozart,Lacrimosa,1210
2022-06-04 06:05,Masayoshi Takanaka,MAMBO JAMBO,191000
2022-06-04 06:10,Sewerslvt,Mr. Kill Myself,10795
2022-06-04 06:10,Jason Becker,End of the Beginning,1040
2022-06-04 06:10,Jan Cyrka,Graduation,273034
2022-06-04 06:14,Æther Realm,"The Sun, The Moon, The Star",281110
2022-06-04 06:15,Toshifumi Hinata,Reflections,690
2022-06-04 06:15,Foreign Gnomes,Feisty Flowers,2710
2022-06-04 06:15,HammerFall,Renegade,690
2022-06-04 06:15,TOKYOPILL,11 p.m,650
2022-06-04 06:15,Go West,Faithful,1280
2022-06-04 06:15,Shu-de,"Sygyt, Khoomei, Kargyraa (Styles of Throat-Singing)",850
2022-06-04 06:15,Tiffany Young,Runaway (feat. Babyface),730
2022-06-04 06:15,Gen Okuda,Monologo,0
2022-06-04 06:15,Jacob's Piano,"G Minor Bach (From ""Piano Tiles 2"")",1450
2022-06-04 06:15,Igorrr,Camel Dancefloor,700
2022-06-04 06:15,Dan Mason ダン·メイソン,Nothing Matters (Re23MiX 2.1 Comprehensive Mix),940
2022-06-04 06:15,2 Mello,Rainy Season,710
2022-06-04 06:15,Igorrr,Cheval,13110
2022-06-04 06:15,FEMM,My Revolution,830
2022-06-04 06:15,Sangatsu no Phantasia,パステルレイン,1020
2022-06-04 06:18,Motoi Sakuraba,Great Grey Wolf Sif,202360
2022-06-04 06:23,Anri,Resolution,266026
2022-06-04 06:26,Machine Girl,Ghost,185521
2022-06-04 06:27,Your Neighbors,Bodega,900
2022-06-04 06:27,Polyphia,G.O.A.T.,680
2022-06-04 06:27,J-Music Ensemble,The Days When My Mother Was There,840
2022-06-04 06:27,Harmful Logic,100PERCENTFEELINGS,37731
2022-06-04 06:27,glass beach,bedroom community,700
2022-06-04 06:30,Engelbert Humperdinck,The Last Waltz,184186
2022-06-04 06:35,Jason Becker,Higher,328773
2022-06-04 06:38,Kaizo Slumber,Nu Slumber,189017
2022-06-04 06:41,SAGEISKAMI,"Act. 3 (No matter where you go, everyone's connected)",810
2022-06-04 06:41,Their Dogs Were Astronauts,Goldfield,0
2022-06-04 06:41,Maggie,Summertime,660
2022-06-04 06:41,坊ちゃん(CV.花江夏樹),月に願いを,138742
2022-06-04 06:41,Masayuki Suzuki,DADDY ! DADDY ! DO !,1450
2022-06-04 06:41,Them Crooked Vultures,Spinning in Daffodils,0
2022-06-04 06:41,keshi,i swear i'll never leave again,0
2022-06-04 06:41,Engelbert Humperdinck,From Here To Eternity,950
2022-06-04 06:41,Shitmat,Front 2 Da Back,0
2022-06-04 06:41,Soilwork,This Momentary Bliss,640
2022-06-04 06:41,BAYONETTA,Riders Of The Light,750
2022-06-04 06:41,TOKYOPILL,DESTROY The Wired,700
2022-06-04 06:44,Pianozone,Libestraume - No.3,218631
2022-06-04 06:47,Moe Shop,You Look So Good,750
2022-06-04 06:47,Platina Jazz,Tank!,1650
2022-06-04 06:47,Mattias IA Eklundh,A Reshuffling of Atoms,175828
2022-06-04 06:49,Dave Mason,We Just Disagree,670
2022-06-04 06:49,J-Music Ensemble,"Wake Up, Get Up, Get out There",670
2022-06-04 06:49,Deko,Phantasy Star Online,105650
2022-06-04 06:49,Tee Lopes,"Lights, Camera, Action! - Studiopolis Zone Act 1",670
2022-06-04 06:49,渡辺 剛,Spaventoso,680
2022-06-04 06:55,岡部啓一,Weight of the World Kowaretasekainouta - Marina Kawano,750
2022-06-04 06:55,Their Dogs Were Astronauts,Seashell,860
2022-06-04 06:55,Owane,Born in Space,312890
2022-06-04 06:59,KIRINJI,killer tune kills me,250600
2022-06-04 07:00,Dream Theater,Pull Me Under,3580
2022-06-04 07:00,Polyphia,Hourglass,64010
2022-06-04 07:00,Igorrr,Hollow Tree,690
2022-06-04 07:06,Masayoshi Takanaka,FUNKY HOLO HOLO BIRD,375013
2022-06-04 07:08,Danny Baranowsky,Crypteque,760
2022-06-04 07:08,Isaac Thursday,LEVEL 999,0
2022-06-04 07:08,TOKYOPILL,Pink Blood +,112000
2022-06-04 07:08,DJ 3D,Junglist Massive,800
2022-06-04 07:08,Foreign Gnomes,Victory Song,16376
2022-06-04 07:08,Engelbert Humperdinck,The Shadow Of Your Smile,0
2022-06-04 07:08,POLKADOT STINGRAY,JET,850
2022-06-04 07:08,The Contortionist,Language I: Intuition,790
2022-06-04 07:08,BAND-MAID,Rock in me,1000
2022-06-04 07:08,Nedaj,Alone,700
2022-06-04 07:08,Engelbert Humperdinck,What A Wonderful World,90
2022-06-04 07:08,Linked Horizon,Guren no Yumiya,0
2022-06-04 07:08,optic core,save file 4,700
2022-06-04 07:09,Engelbert Humperdinck,The Shadow Of Your Smile,48040
2022-06-04 17:57,Engelbert Humperdinck,All This World And The Seven Seas,80666
2022-06-04 17:57,Engelbert Humperdinck,Long Gone,743
2022-06-04 18:00,Engelbert Humperdinck,All This World And The Seven Seas,173186
2022-06-04 18:01,Engelbert Humperdinck,Miss Elaine E.S. Jones,30521
2022-06-04 18:03,Engelbert Humperdinck,The Shadow Of Your Smile,151906
2022-06-04 18:06,Engelbert Humperdinck,The Last Waltz,184186
2022-06-04 18:10,Engelbert Humperdinck,The Way It Used To Be,233775
